org.apache.hadoop.hbase.regionserver.MockHStoreFile	4197.0	21868.0	31.0	1586.0
org.apache.hadoop.hbase.regionserver.TestMetricsTableLatencies	3972.0	22108.0	17.0	1619.0
org.apache.hadoop.hbase.regionserver.TestRegionMergeTransactionOnCluster	5551.0	24573.0	43.0	1780.0
org.apache.hadoop.hbase.regionserver.TestJoinedScanners	5142.0	25681.0	37.0	1854.0
org.apache.hadoop.hbase.regionserver.TestSimpleTimeRangeTracker	4850.0	26302.0	20.0	1847.0
org.apache.hadoop.hbase.regionserver.TestDateTieredCompactionPolicy	5366.0	28561.0	21.0	1932.0
org.apache.hadoop.hbase.regionserver.TestStripeStoreEngine	5279.0	29150.0	24.0	1969.0
org.apache.hadoop.hbase.regionserver.TestDefaultStoreEngine	5133.0	29401.0	20.0	1985.0
org.apache.hadoop.hbase.regionserver.TestRecoveredEdits	5718.0	30355.0	38.0	2040.0
org.apache.hadoop.hbase.regionserver.TestRowPrefixBloomFilter	6234.0	31978.0	37.0	2097.0
org.apache.hadoop.hbase.regionserver.TestRegionServerReportForDuty	6122.0	32902.0	41.0	2151.0
org.apache.hadoop.hbase.regionserver.TestNotCleanupCompactedFileWhenRegionWarmup	6029.0	33512.0	26.0	2167.0
org.apache.hadoop.hbase.regionserver.TestGetClosestAtOrBefore	6787.0	35309.0	37.0	2215.0
org.apache.hadoop.hbase.regionserver.TestSwitchToStreamRead	6705.0	36345.0	34.0	2255.0
org.apache.hadoop.hbase.regionserver.TestServerNonceManager	7072.0	37815.0	36.0	2309.0
org.apache.hadoop.hbase.regionserver.TestMemStoreSegmentsIterator	6917.0	38434.0	31.0	2347.0
org.apache.hadoop.hbase.regionserver.TestFSErrorsExposed	7290.0	39508.0	37.0	2414.0
org.apache.hadoop.hbase.regionserver.TestFailedAppendAndSync	7423.0	40479.0	33.0	2451.0
org.apache.hadoop.hbase.regionserver.TestOpenRegionFailedMemoryLeak	7219.0	40875.0	28.0	2473.0
org.apache.hadoop.hbase.regionserver.TestMutateRowsRecovery	7376.0	41411.0	24.0	2485.0
org.apache.hadoop.hbase.regionserver.TestRegionFavoredNodes	7592.0	42097.0	35.0	2532.0
